iata,name,city,countryName,regionName,utcOffsetHours,latitude,longitude
SYE,Sadah Airport,Sadah,Republic of Yemen,Middle East,3,16.866667,43.616667
SYK,Stykkisholmur Airport,Stykkisholmur,Iceland,Europe,0,65.1,-22.8
SYN,Carleton Airport,Stanton,United States,North America,-5,32.133333,-101.8
SYV,Sylvester Airport,Sylvester,United States,North America,-4,31.516667,-83.833333
HBR,Hobart Airport,Hobart,United States,North America,-5,35.016667,-99.1
SZD,Sheffield City Airport,Sheffield,United Kingdom,Europe,1,53.399444,-1.389722
SZK,Skukuza Airport,Skukuza,South Africa,Africa,2,-24.9625,31.586111
SZM,Sesriem Airport,Sesriem,Namibia,Africa,1,-24.583333,15.833333
SZN,Santa Cruz Island Airport,Santa Barbara,United States,North America,-7,34.060556,-119.915
SZP,Santa Paula Airport,Santa Paula,United States,North America,-7,34.35,-119.066667
SZR,Stara Zagora Airport,Stara Zagora,Bulgaria,Europe,3,42.433333,25.616667
SZS,Stewart Island Airport,Stewart Island,New Zealand,Oceania,12,-47,167.866667
SZU,Segou Airport,Segou,Mali,Africa,0,13.433333,-6.283333
TAW,Tacuarembo Airport,Tacuarembo,Uruguay,South America,-3,-31.75,-55.916667
TBC,Tuba City Airport,Tuba City,United States,North America,-7,36.133333,-111.233333
TBK,Timber Creek Airport,Timber Creek,Australia,Oceania,9.5,-15.65,130.483333
TCA,Tennant Creek Airport,Tennant Creek,Australia,Oceania,9.5,-19.638056,134.180833
TDG,Tandag Airport,Tandag,Philippines,Asia,8,9.072063,126.171174
TCN,Tehuacan Airport,Tehuacan,Mexico,North America,-5,18.499722,-97.417778
TCY,Terrace Bay Airport,Terrace Bay,Namibia,Africa,1,-19.983333,13
TKH,Takhli Airport,Takhli,Thailand,Asia,7,15.263263,100.312602
TDB,Tetabedi Airport,Tetabedi,Papua New Guinea,Asia,10,-8.997222,148.433333
TDJ,Tadjoura Airport,Tadjoura,Djibouti,Africa,3,11.783333,42.9
TDL,Tandil Airport,Tandil,Argentina,South America,-3,-37.333333,-59.083333
TDN,Theda Station Airport,Theda,Australia,Oceania,8,-14.75,126.516667
TDT,Tanda Tula Airport,Tanda Tula,South Africa,Africa,2,-24.533333,31.3
TDV,Tanandava Airport,Tanandava,Madagascar,Africa,3,-21.7,43.733333
TEA,Tela Airport,Tela,Honduras,Central America,-6,15.771667,-87.487778
TEC,Telemaco Borba Airport,Telemaco Borba,Brazil,South America,-3,-24.315833,-50.651667
TGT,Tanga Airport,Tanga,United Republic of Tanzania,Africa,3,-5.089444,39.070278
THC,Tchien Airport,Tchien,Liberia,Africa,0,6.066667,-8.133333
THF,Tempelhof Airport,Berlin,Germany,Europe,2,52.474722,13.403333
THI,Tichitt Airport,Tichitt,Mauritania,Africa,0,18.45,-9.5
THK,Thakhek Airport,Thakhek,Lao People's Democratic Republic,Asia,7,17.4,104.816667
TIK,Tinker Air Force Base,Oklahoma City,United States,North America,-5,35.416667,-97.383333
THP,Hot Springs Airport,Thermopolis,United States,North America,-6,43.65,-108.216667
THT,Tamchakett Airport,Tamchakett,Mauritania,Africa,0,17.233333,-10.816667
TIB,Tibu Airport,Tibu,Colombia,South America,-5,8.633333,-72.733333
TDA,Trinidad Airport,Trinidad,Colombia,South America,-5,5.42292,-71.66323
TIE,Tippi Airport,Tippi,Ethiopia,Africa,3,7.201111,35.415278
TKC,Tiko Airport,Tiko,Cameroon,Africa,1,4.116667,9.333333
TKZ,Tokoroa Airfield,Tokoroa,New Zealand,Oceania,12,-38.238476,175.89549
TLK,Talakan Airport,Talakan,Russian Federation,Europe,9,59.823343,110.885516
TLB,Tarbela Airport,Tarbela,Pakistan,Asia,5,34.133333,72.816667
TML,Tamale Airport,Tamale,Ghana,Africa,0,9.409979,-0.876603
TLO,Tol Airport,Tol,Papua New Guinea,Asia,10,-4.983333,152.033333
TLP,Tumolbil Airport,Tumolbil,Papua New Guinea,Asia,10,-4.783333,141.016667
TLR,Tulare Airport,Tulare,United States,North America,-7,36.216667,-119.35
TLU,Tolu Airport,Tolu,Colombia,South America,-5,9.516667,-75.583333
TCL,Tuscaloosa Regional Airport,Tuscaloosa,United States,North America,-5,33.221111,-87.610833
TLZ,Catalao Airport,Catalao,Brazil,South America,-3,-18.166667,-47.95
TMA,Henry Tift Myers Airport,Tifton,United States,North America,-4,31.433333,-83.483333
TMD,Timbedra Airport,Timbedra,Mauritania,Africa,0,16.236667,-8.154167
TMH,Tanahmerah Airport,Tanahmerah,Indonesia,Asia,9,-6.083333,140.266667
TLX,Talca Airport,Talca,Chile,South America,-3,-35.466667,-71.666667
TMN,Tamana Island Airport,Tamana Island,Kiribati,Oceania,12,-2.483333,175.983333
TMO,Tumeremo Airport,Tumeremo,Venezuela,South America,-4.5,7.3,-61.5
TMQ,Tambao Airport,Tambao,Burkina Faso,Africa,0,14.783333,0.083333
TMY,Tiom Airport,Tiom,Indonesia,Asia,9,-3.95,138.416667
TNB,Tanahgrogot Airport,Tanahgrogot,Indonesia,Asia,8,-1.916667,116.2
TSH,Tshikapa Airport,Tshikapa,The Democratic Republic of The Congo,Africa,2,-6.437853,20.794326
TNF,Toussus-le-Noble Airport,Toussus-le-Noble,France,Europe,2,48.750833,2.113056
TNM,Teniente R. Marsh Airport,Teniente R. Marsh,Antarctica,Antarctica,-3,-62.190556,-58.986389
TLW,Talasea Airport,Talasea,Papua New Guinea,Asia,10,-5.366667,150.016667
TNP,Twentynine Palms Airport,Twentynine Palms,United States,North America,-7,34.118889,-115.935
TOJ,Torrejon Air Force Base,Madrid,Spain and Canary Islands,Europe,2,40.455556,-3.546667
TNU,Newton Municipal Airport,Newton,United States,North America,-5,41.7,-93.05
TNX,Stung Treng Airport,Stung Treng,Cambodia,Asia,7,13.533333,106.033333
TNT,Dade Collier Training and Transition Airport,Miami,United States,North America,-4,25.86081,-80.895721
TOC,Toccoa Airport,Toccoa,United States,North America,-4,34.583333,-83.316667
TOA,Zamperini Field,Torrance,United States,North America,-7,33.801676,-118.341548
TOO,San Vito Airport,San Vito,Costa Rica,Central America,-6,8.833333,-82.966667
NZY,North Island Naval Air Station,San Diego,United States,North America,-7,32.700555,-117.202708
TOQ,Barriles Airport,Tocopilla,Chile,South America,-3,-22.136111,-70.061389
TOZ,Touba Airport,Touba,Cote d'Ivoire,Africa,0,8.283333,-7.683333
TPC,Tarapoa Airport,Tarapoa,Ecuador,South America,-5,-1.416667,-76.783333
TRB,Gonzalo Airport,Turbo,Colombia,South America,-5,8.078333,-76.748056
TRH,Trona Airport,Trona,United States,North America,-7,35.812778,-117.325833
TOP,Philip Billard Municipal Airport,Topeka,United States,North America,-5,39.069722,-95.6225
TRQ,Tarauaca Airport,Tarauaca,Brazil,South America,-5,-8.1,-70.75
TSB,Tsumeb Airport,Tsumeb,Namibia,Africa,1,-19.266667,17.733333
TSC,Taisha Airport,Taisha,Ecuador,South America,-5,-2.383333,-77.5
TSG,Tanacross Intermediate Airport,Tanacross,United States,North America,-8,63.35,-143.5
TRR,China Bay Airport,Trincomalee,Sri Lanka,Asia,5.5,8.538984,81.181889
TUY,Tulum Airport,Tulum,Mexico,North America,-5,20.222672,-87.431669
TUD,Tambacounda Airport,Tambacounda,Senegal,Africa,0,13.736111,-13.658333
TTC,Taltal Airport,Taltal,Chile,South America,-3,-25.517778,-70.422222
TTG,Tartagal Airport,Tartagal,Argentina,South America,-3,-22.533333,-63.833333
TTH,Thumrait Airport,Thumrait,Oman,Middle East,4,17.633333,54
TTO,Britton Municipal Airport,Britton,United States,North America,-5,45.8,-97.75
TTS,Tsaratanana Airport,Tsaratanana,Madagascar,Africa,3,-16.733333,47.6
TUQ,Tougan Airport,Tougan,Burkina Faso,Africa,0,13,-3
TUV,Tucupita Airport,Tucupita,Venezuela,South America,-4.5,9.091667,-62.05
TUX,Tumbler Ridge Airport,Tumbler Ridge,Canada,North America,-7,55.1,-121.083333
TUZ,Tucuma Airport,Tucuma,Brazil,South America,-3,-21.883333,-50.5
TWE,Taylor Airport,Taylor,United States,North America,-8,65.733333,-164.85
TXG,Taichung Airport,Taichung,Republic of China Taiwan,Asia,8,24.15,120.646111
TXU,Tabou Airport,Tabou,Cote d'Ivoire,Africa,0,4.433333,-7.366667
UGA,Bulgan Airport,Bulgan,Mongolia,Asia,8,48.8,103.55
UAB,Incirlik Air Base,Adana,Turkey,Europe,3,37.000278,35.418333
TYT,Treinta-y-Tres Airport,Treinta-y-Tres,Uruguay,South America,-3,-33.266667,-54.283333
TZM,Tizimin Airport,Tizimin,Mexico,North America,-5,21.166667,-88.15
EME,Emden Airport,Emden,Germany,Europe,2,53.389291,7.227536
UAX,Uaxactun Airport,Uaxactun,Guatemala,Central America,-6,17.393889,-89.632778
UBI,Buin Airport,Buin,Papua New Guinea,Asia,10,-6.716667,155.7
UBR,"Ubrub, Irian Jaya Airport","Ubrub, Irian Jaya",Indonesia,Asia,9,-3.666667,140.85
UBT,Ubatuba Airport,Ubatuba,Brazil,South America,-3,-23.433333,-45.083333
UBU,Kalumburu Airport,Kalumburu,Australia,Oceania,8,-14.3,126.65
UCC,Yucca Flat Airport,Yucca Flat,United States,North America,-7,37,-116.05
UCE,Eunice Airport,Eunice,United States,North America,-5,30.5,-92.416667
UCK,Lutsk Airport,Lutsk,Ukraine,Europe,3,50.75,25.333333
UCN,Buchanan Airport,Buchanan,Liberia,Africa,0,5.95,-10.033333
UDE,Volkel Airport,Uden,Netherlands,Europe,2,51.666667,5.616667
UDN,Udine Airfield,Udine,Italy,Europe,2,46.033333,13.183333
CDK,Lewis Airport,Cedar Key,United States,North America,-4,29.133333,-83.033333
UER,Puertollano Airport,Puertollano,Spain and Canary Islands,Europe,2,38.7,-4.116667
UDO,Udomxay Airport,Udomxay,Lao People's Democratic Republic,Asia,7,19.133333,103.816667
UGO,Uige Airport,Uige,Angola,Africa,1,-7.816667,15.15
UGS,Ugashik Airport,Ugashik,United States,North America,-8,57.533333,-157.416667
UHE,Uherske Hradiste Airport,Uherske Hradiste,Czech Republic,Europe,2,49.066667,17.45
UIZ,Berz-Macomb Airport,Utica,United States,North America,-4,42.616667,-83.05
UKN,Waukon Municipal Airport,Waukon,United States,North America,-5,43.266667,-91.483333
UKR,Mukeiras Airport,Mukeiras,Republic of Yemen,Middle East,3,13.933333,45.683333
TYM,Staniel Cay Airport,Staniel Cay,Bahamas,Caribbean,-4,24.168911,-76.439995
ULC,Los Cerrillos Airport,Santiago,Chile,South America,-3,-33.489722,-70.694722
UKT,Upper Bucks Airport,Quakertown,United States,North America,-4,40.434173,-75.381102
ULE,Sule Airport,Sule,Papua New Guinea,Asia,10,-4.933333,151.266667
ULI,Ulithi Airport,"Ulithi, Caroline Islands",Micronesia,Oceania,10,10.016667,139.8
ULL,Mull Airport,Mull,United Kingdom,Europe,1,56.45,-6
ULM,New Ulm Airport,New Ulm,United States,North America,-5,44.321389,-94.500556
ULQ,Farfan Airport,Tulua,Colombia,South America,-5,4.097222,-76.229167
UMI,Quincemil Airport,Quincemil,Peru,South America,-5,-13.25,-70.666667
UMM,Summit Airport,Summit,United States,North America,-8,63.316667,-149.316667
UMT,Umiat Airport,Umiat,United States,North America,-8,69.416667,-152.333333
UMU,Ernesto Geisel Airport,Umuarama,Brazil,South America,-3,-23.798333,-53.313333
UNE,Qachas Airport,Qachas,Lesotho,Africa,2,-30.166667,27.166667
UNI,Union Island Airport,Union Island,Saint Vincent and the Grenadines,Caribbean,-4,13.5,-61
UNU,Dodge County Airport,Juneau,United States,North America,-5,58.3,-134.416667
UOS,Franklin County Airport,Sewanee,United States,North America,-5,35.183333,-85.9
VBG,Vandenburg Air Force Base,Lompoc,United States,North America,-7,34.733805,-120.575367
URR,Urrao Airport,Urrao,Colombia,South America,-5,6.333333,-76.183333
UTA,Mutare Airport,Mutare,Zimbabwe,Africa,2,-18.966667,32.666667
UTC,Soesterberg Airport,Utrecht,Netherlands,Europe,2,52.083333,5.166667
UTE,Butterworth Airport,Butterworth,South Africa,Africa,2,-32.383333,28.066667
UTG,Quthing Airport,Quthing,Lesotho,Africa,2,-30.5,27.6
UTI,Utti Airport,Kouvola,Finland,Europe,3,60.9,26.933333
VIF,Vieste Heliport,Vieste,Italy,Europe,2,41.866433,16.165162
UTR,Uttaradit Airport,Uttaradit,Thailand,Asia,7,17.669444,100.243889
UTW,Queenstown Airport,Queenstown,South Africa,Africa,2,-31.866667,26.866667
UUK,Kuparuk Airport,Kuparuk,United States,North America,-8,70.416667,-148.916667
UUU,Manumu Airport,Manumu,Papua New Guinea,Asia,10,-8.999722,147.466667
UOX,University-Oxford Airport,Oxford,United States,North America,-5,34.38,-89.535296
UWA,Ware Airport,Ware,United States,North America,-4,42.266667,-72.233333
UZH,Unayzah Airport,Unayzah,Saudi Arabia,Middle East,3,26.1,43.933333
UZU,Curuzu Cuatia Airport,Curuzu Cuatia,Argentina,South America,-3,-29.778889,-58.095556
VAC,Varrelbusch Airport,Varrelbusch,Germany,Europe,2,52.916667,8.05
VAF,Chabeuil Airport,Valence,France,Europe,2,44.920278,4.970278
UVL,Kharga Airport,New Valley,Egypt,Middle East,2,25.475,30.590833
VAH,Vallegrande Airport,Vallegrande,Bolivia,South America,-4,-18.483333,-64.1
VAT,Vatomandry Airport,Vatomandry,Madagascar,Africa,3,-19.283333,48.833333
VCH,Vichadero Airport,Vichadero,Uruguay,South America,-3,-31.733333,-54.25
VCR,Carora Airport,Carora,Venezuela,South America,-4.5,10.183333,-70.083333
VDP,Valle de la Pascua Airport,Valle de la Pascua,Venezuela,South America,-4.5,9.221389,-65.991111
VDR,Villa Dolores Airport,Villa Dolores,Argentina,South America,-3,-31.941111,-65.142222
VHN,Culberson County Airport,Van Horn,United States,North America,-5,31.05,-104.833333
VHO,Vila Coutinho Airport,Vila Coutinho,Mozambique,Africa,2,-14.616667,34.316667
VHY,Charmeil Airport,Vichy,France,Europe,2,46.165556,3.409722
VIA,Videira Airport,Videira,Brazil,South America,-3,-27.008333,-51.136111
VIB,Villa Constitucion Airport,Villa Constitucion,Mexico,North America,-6,25.058333,-111.7
VID,Vidin Airport,Vidin,Bulgaria,Europe,3,43.983333,22.816667
UNT,Unst Airport,Baltasound,United Kingdom,Europe,1,60.748559,-0.849653
VIH,Rolla National Airport,Vichy,United States,North America,-5,38.133333,-91.766667
VLG,Villa Gesell Airport,Villa Gesell,Argentina,South America,-3,-37.236258,-57.025808
VIY,Villa Coublay Airport,Villa Coublay,France,Europe,2,48.774167,2.191667
VJB,Xai Xai Airport,Xai Xai,Mozambique,Africa,2,-25.033333,33.616667
VKS,Vicksburg Airport,Vicksburg,United States,North America,-5,32.35,-90.85
VLA,Vandalia Airport,Vandalia,United States,North America,-5,38.966667,-89.1
VIN,Havryshivka Vinnytsia International Airport,Vinnytsia,Ukraine,Europe,3,49.243126,28.606481
VLM,Villamontes Airport,Villamontes,Bolivia,South America,-4,-21.25,-63.5
VLP,Vila Rica Municipal Airport,Vila Rica,Brazil,South America,-4,-10.015556,-51.122222
VLR,Vallenar Airport,Vallenar,Chile,South America,-3,-28.591667,-70.761667
VNA,Saravane Airport,Saravane,Lao People's Democratic Republic,Asia,7,15.692778,106.426111
VND,Vangaindrano Airport,Vangaindrano,Madagascar,Africa,3,-23.35,47.566667
VNE,Meucon Airport,Vannes,France,Europe,2,47.65,-2.766667
VOT,Votuporanga Airport,Votuporanga,Brazil,South America,-3,-20.433333,-49.883333
VRE,Vredendal Airport,Vredendal,South Africa,Africa,2,-31.666667,18.5
VRS,Versailles Airport,Versailles,United States,North America,-5,38.433333,-92.85
VRU,Vryburg Airport,Vryburg,South Africa,Africa,2,-26.916667,24.75
VSE,Viseu Airport,Viseu,Portugal,Europe,1,40.65,-7.916667
VSF,State Airport,Springfield,United States,North America,-4,42.116667,-72.583333
VTB,Vitebsk Airport,Vitebsk,Belarus,Europe,3,55.133333,30.366667
VVB,Mahanoro Airport,Mahanoro,Madagascar,Africa,3,-19.833333,48.8
VVK,Vastervik Airport,Vastervik,Sweden,Europe,2,57.75,16.633333
VYS,Illinois Valley Regional Airport,Peru,United States,North America,-5,41.333333,-89.133333
WAC,Waca Airport,Waca,Ethiopia,Africa,3,7.166667,37.166667
WAH,Wahpeton Airport,Wahpeton,United States,North America,-5,46.266667,-96.6
WAM,Ambatondrazaka Airport,Ambatondrazaka,Madagascar,Africa,3,-17.8,48.433333
WAK,Ankazoabo Airport,Ankazoabo,Madagascar,Africa,3,-22.3,44.533333
VRL,Vila Real Airport,Vila Real,Portugal,Europe,1,41.3,-7.75
WAY,Green County Airport,Waynesburg,United States,North America,-4,39.75,-77.583333
WBD,Befandriana Airport,Befandriana,Madagascar,Africa,3,-15.2,48.483333
WBE,Bealanana Airport,Bealanana,Madagascar,Africa,3,-14.533333,48.7
WBG,Schleswig Airport,Schleswig,Germany,Europe,2,54.45,9.516667
WAI,Antsohihy Airport,Antsohihy,Madagascar,Africa,3,-14.916667,47.95
WBR,Big Rapids Airport,Big Rapids,United States,North America,-4,43.7,-85.483333
WBW,Wyoming Valle Airport,Wilkes-Barre,United States,North America,-4,41.233333,-75.883333
WCH,Chaiten Airport,Chaiten,Chile,South America,-3,-42.916667,-72.716667
WCR,Chandalar Airport,Chandalar,United States,North America,-8,67.505556,-148.5
WDR,Winder Airport,Winder,United States,North America,-4,33.983333,-83.716667
WEA,Parker County Airport,Weatherford,United States,North America,-5,32.766667,-97.8
WEL,Welkom Airport,Welkom,South Africa,Africa,2,-28,26.75
WES,Weasua Airport,Weasua,Liberia,Africa,0,7.283333,-10.483333
WET,Wagethe Airport,Wagethe,Indonesia,Asia,9,-4.166667,135.833333
WEX,Castlebridge Airport,Wexford,Ireland,Europe,1,52.333333,-6.466667
WRB,Robins Air Force Base,Macon,United States,North America,-4,32.636712,-83.58806
WFK,Frenchville Airport,Frenchville,United States,North America,-4,47.35,-68.333333
WIR,Wairoa Airport,Wairoa,New Zealand,Oceania,12,-39.014772,177.405358
WGO,Winchester Regional Airport,Winchester,United States,North America,-4,39.143356,-78.147094
WHT,Wharton Airport,Wharton,United States,North America,-5,29.316667,-96.1
WOE,Woensdrecht Air Base,Woensdrecht Ab,Netherlands,Europe,2,51.44755,4.341102
WKN,Wakunai Airport,Wakunai,Papua New Guinea,Asia,10,-5.866667,155.216667
WLD,Arkansas City Airport,Winfield,United States,North America,-5,37.166944,-97.050278
WLM,Waltham Airport,Waltham,United States,North America,-4,42.385278,-71.251389
WLO,Waterloo Airport,Waterloo,Australia,Oceania,9.5,-16.633333,129.316667
WLR,Loring Airport,Loring,United States,North America,-8,55.666667,-131.666667
WLW,Glenn County Airport,Willows,United States,North America,-7,39.883333,-122.35
WMA,Mandritsara Airport,Mandritsara,Madagascar,Africa,3,-15.833333,48.833333
WMD,Mandabe Airport,Mandabe,Madagascar,Africa,3,-21.033333,44.95
WMH,Mountain Home Airport,Mountain Home,United States,North America,-5,36.333333,-92.383333
WML,Malaimbandy Airport,Malaimbandy,Madagascar,Africa,3,-20.35,45.55
WMX,Wamena Airport,Wamena,Indonesia,Asia,9,-4.099906,138.953592
WLN,Little Naukati Airport,Little Naukati,United States,North America,-8,55.873259,-133.216211
WOO,Woodchopper Airport,Woodchopper,United States,North America,-8,65.333333,-143.533333
WOR,Moramba Airport,Ankorefo,Madagascar,Africa,3,-14.883333,47.283333
WPA,Puerto Aisen Airport,Puerto Aisen,Chile,South America,-3,-45.4,-72.7
WPC,Pincher Creek Airport,Pincher Creek,Canada,North America,-6,49.483333,-113.95
WPL,Powell Lake Airport,Powell Lake,Canada,North America,-7,50.183333,-124.4
WPR,Porvenir Airport,Porvenir,Chile,South America,-3,-53.25,-70.333333
WPU,Puerto Williams Airport,Puerto Williams,Chile,South America,-3,-54.95,-68.25
WRA,Warder Airport,Warder,Ethiopia,Africa,3,6.966667,45.333333
WHS,Whalsay Airport,Whalsay,United Kingdom,Europe,1,60.376935,-0.921905
WRH,Wrench Creek Airport,Wrench Creek,United States,North America,-8,68.25,-162.283333
WRW,Warrawagine Airport,Warrawagine,Australia,Oceania,8,-20.866667,120.716667
WSA,Wasua Airport,Wasua,Papua New Guinea,Asia,10,-8.283333,142.866667
WSB,Steamboat Sea Plane Base,Steamboat Bay,United States,North America,-8,39.366667,-119.733333
WSF,Saricheff Airport,Saricheff,United States,North America,-8,54.583333,-164.916667
WSG,County Airport,Washington,United States,North America,-4,40.166667,-80.25
WSH,Brookhaven Airport,Shirley,United States,North America,-4,40.75,-72.833333
WWA,Wasilla Airport,Wasilla,United States,North America,-8,61.57291,-149.504176
WSM,Wiseman Airport,Wiseman,United States,North America,-8,67.401667,-150.116667
WSO,Washabo Airport,Washabo,Suriname,South America,-3,5.216667,-57.183333
WSP,Waspam Airport,Waspam,Nicaragua,Central America,-6,14.683333,-84.016667
WSR,Wasior Airport,Wasior,Indonesia,Asia,9,-2.716667,134.5
WTA,Tambohorano Airport,Tambohorano,Madagascar,Africa,3,-17.483333,43.966667
WSJ,San Juan Sea Plane Base,San Juan,United States,North America,-8,57.731348,-153.320565
WTN,Royal Air Force Station,Waddington,United Kingdom,Europe,1,53.166667,-0.516667
WTR,White River Airport,White River,United States,North America,-7,33.85,-109.966667
WUD,Wudinna Airport,Wudinna,Australia,Oceania,9.5,-33.016667,135.619444
WVI,Watsonville Airport,Watsonville,United States,North America,-7,36.916667,-121.75
WVK,Manakara Airport,Manakara,Madagascar,Africa,3,-22.116667,48.016667
WVN,Wilhelmshaven Airport,Wilhelmshaven,Germany,Europe,2,53.533333,8.116667
WWD,Cape May County Airport,Wildwood,United States,North America,-4,39.006389,-74.908889
WYE,Yengema Airport,Yengema,Sierra Leone,Africa,0,8.616667,-11.058889
WYN,Wyndham Airport,Wyndham,Australia,Oceania,8,-15.507222,128.1375
